id,latitude,longitude
92fb0f76-efc9-4d89-8598-20c4133a3a7b,41.211173,-8.55915
b7641777-f51d-4a18-8856-cf658cb2544f,41.109115,-8.585109
b238aa39-ed32-41f5-bded-580fd512e7ec,41.160761,-8.645956
125874d5-4086-4493-80b3-c6f6b54aaf14,41.158842,-8.605073
78def0a1-7e6b-4e76-bdca-2d2cf08fdb25,41.158418,-8.724293
117e4cc7-9089-4fcb-8f29-5c87be5a1885,41.201423,-8.698099
fbd91afb-88fc-4aeb-8051-a32860b959dd,41.128479,-8.637854
9a2cd86d-c5ba-4088-b1a6-d8c5def3c849,41.199304,-8.632526
10953ad0-779f-4654-8626-b89dcf26f536,41.197229,-8.635552
5447a38b-b536-445a-bc21-448c9f3d152d,41.17018,-8.689101
86c67721-6e69-4d30-868f-9ca4c9bc72fe,41.20526,-8.670296
d0d1d0eb-d791-4be0-b45b-d792425df6fe,41.19595,-8.595599
5d9278d1-f939-44ca-91ae-7ccbcb567da5,41.166489,-8.551943
ed2f0d66-62ec-4829-ab85-54406b41f0d6,41.193038,-8.615802
c57b3fa4-514a-4c4e-9dd3-9befd12680e3,41.131679,-8.550131
2cd3249c-6465-4251-91e0-1bdf0518d53f,41.126794,-8.576182
348e091f-1fe0-49a9-bd9a-0ffabd467282,41.15147,-8.551148
75bae013-b770-45f5-a6a7-0225f4eae688,41.203664,-8.700123
98812e2a-ea5f-4160-ad4a-38e63c363abe,41.172309,-8.67338
78a60a01-a5e2-4b44-8efe-2a6719789c1d,41.175437,-8.658648
66fd80d0-3d41-4b47-952d-37d5443adece,41.109493,-8.700742
09611e2a-63ab-4aa0-823b-44146b6c0017,41.202762,-8.631686
5b632aa4-aef1-462a-80de-6fa1e8ccd0ae,41.129352,-8.637634
2cf69af2-7609-4457-8a4d-0e750276f908,41.22706,-8.684399
6e99f1f9-0788-455d-8437-76b5062e3515,41.127428,-8.576977
61a998d1-4b8b-4df0-b29a-4a95df606ead,41.185102,-8.721907
824af01b-1157-41b4-8699-0e93471a997a,41.199997,-8.565434
951b3b15-e483-4ee7-a9b4-51cd36297605,41.211387,-8.715891
abe3eb37-8c81-4724-9965-372a76a1511e,41.108577,-8.712214
4eddc335-cf0b-46cc-8ad5-db1f9fd8b817,41.205987,-8.59532
39620565-cfd5-4d72-8384-f63319755f94,41.144978,-8.712987
eb8d0883-9b20-460e-8de0-7ae4035f2d6f,41.12762,-8.661297
64c3e8b3-12de-4f13-a5be-e8d1fee29659,41.100572,-8.589026
0a7272e4-8cc0-4596-856a-2f3a7f8cb49c,41.103033,-8.642033
f75ae6ae-63e5-429c-a9e2-a00d7a58db27,41.187259,-8.57331
480a6000-4f5e-498d-aecb-cb73179c0905,41.223036,-8.677815
effc8422-ab6f-4246-ac27-d15e639eb71e,41.211647,-8.579038
1aeb0e07-505b-4196-8529-0eaf96017273,41.19233,-8.652895
f4321ce6-26b4-47e9-9a60-9ee394bd010d,41.18762,-8.57848
695317bf-faa9-457c-a593-522465563e5a,41.164819,-8.698612
9ee2eaf5-0d00-4959-8d7b-010244d709a1,41.205479,-8.646004
f53e9c5d-b663-40eb-981e-6bd1260f62f6,41.205968,-8.675827
b032d20e-16e9-4fd1-bcc4-d828d5622d14,41.108283,-8.57804
5b62f0bd-d42e-4619-868d-e33ed80415af,41.138124,-8.610315
9dbdac22-b649-43d9-b8aa-50cf855b6865,41.096432,-8.621026
46cdb57f-9a1a-4c51-81b7-19d721459897,41.154341,-8.716395
55c3fe4d-024a-4f92-800b-329293b16fdf,41.112118,-8.653262
9fd30d0f-4c18-4b0d-a6d0-ea96efe29199,41.118325,-8.609168
1e24f576-909b-4b63-984f-87122f380db3,41.213501,-8.682646
1f1439aa-ab17-4a85-bf5b-b97ed4da6117,41.220582,-8.687936
02953398-9def-4a25-997f-a91d5bead329,41.140461,-8.72434
3a69f302-8a20-47f7-9cc5-a712a2c12d84,41.216532,-8.70855
25900d8f-8179-42ba-8e2e-a4fa418dcc6d,41.177585,-8.602062
3887fd44-bbb1-4910-8819-b12124c46692,41.12278,-8.615458
eb9b0c7a-9eb5-4e9b-959b-bf2596e3f301,41.103326,-8.69945
41c56352-df38-4e74-9215-c209babbc234,41.108578,-8.697024
abe1bdfd-6958-482d-8539-bcfcd5fae4d4,41.152309,-8.738468
030ccec5-7425-4673-83c8-664b4aaf421b,41.204395,-8.552251
5535fe5d-505a-47aa-8223-e1332c637a70,41.187164,-8.649237
7fdb62d4-dce7-4413-aed2-365e33cf5f63,41.14363,-8.601155
8d7d8996-1e1d-44f9-b5b2-d3e4093df59a,41.104448,-8.670163
73cd3075-7100-4ec0-93f8-279d48604f0b,41.109198,-8.593043
6726f07d-679b-4573-908c-181a88210b5b,41.21243,-8.618101
c416f5c7-098b-47be-a939-5e4f49afb671,41.109999,-8.639203
90081702-8fcb-4a52-a9b9-0e213052b757,41.175445,-8.708818
566c40b3-1cea-449e-91ce-372b1778f7af,41.19114,-8.620665
eeab70f1-02f8-4862-8cb4-21248176b2ba,41.218785,-8.622946
deccc828-5977-4177-83be-c5e2256b96fd,41.210395,-8.723529
2f9e6628-85df-49c3-8b86-6368c5dfef79,41.109602,-8.7166
80eb232a-0a94-4576-a173-46588b6c5c7e,41.143764,-8.556983
f760369e-c24b-4410-94ba-83cb651bd500,41.200751,-8.692921
5f36e97d-42b5-481f-990c-7570187621c1,41.101795,-8.634855
86301121-07f1-417b-ac5c-1f353954d6b7,41.190965,-8.685865
99c7ad02-705d-421d-88af-59f81b01c98f,41.186667,-8.578901
10fa3e05-a53e-46a4-95cd-1d9227a32400,41.212616,-8.700965
f91faff7-8b9c-411a-a789-a0e04a41a796,41.161333,-8.59791
39860908-3288-4518-908d-4eac16f588f0,41.180464,-8.591078
c4dad187-ce77-4a8c-bcdf-6e775947a06b,41.223654,-8.645971
6743a8eb-31a3-4c5c-8ed9-651add8cbc2f,41.123751,-8.618764
0aa2e067-e2f6-4744-ba57-287b1b0b6f24,41.16396,-8.554238
8a13e5c0-9175-4055-89a2-7fd50759dd13,41.220749,-8.714923
b8345564-f760-4f4b-91f8-cac4d594ab57,41.207456,-8.660036
01096215-751c-416f-b51d-44a5c82cd562,41.185612,-8.595082
b593a1f5-1cf2-4ef4-859b-3f05a6782e01,41.100219,-8.628401
f93b91da-c95c-4f4a-8e2b-23d59e4c8957,41.126706,-8.732433
cabe1e66-f836-4970-b796-ab035f68bffd,41.222815,-8.664385
b89b69d6-9a20-4cde-9094-395130df7050,41.178,-8.644801
61272042-0d59-4c56-a321-7e720aabcf94,41.149301,-8.663567
b7fcd14b-08b0-4b58-9b22-202f3fb40160,41.165119,-8.622951
38c89f07-1acb-4a14-b555-dcbc0aa90c37,41.101704,-8.724986
bd4b00dd-a842-4774-a799-9014a6c1f8ef,41.118448,-8.586469
d3c2d570-6a84-461d-91d4-0335535b6f87,41.135745,-8.628577
91b4dbef-2b78-411d-b2d3-e925c88fd101,41.191587,-8.616026
a188803f-d1ea-44b4-9f32-a3488e0ac14d,41.099256,-8.607252
437db80e-8fc2-4be2-a39c-b591d620d4bd,41.22348,-8.694659
17359ecd-7087-4641-a488-bede6dadb536,41.10207,-8.657448
932cc060-19a8-4dbd-b489-339e47b43556,41.175722,-8.729545
33443090-3691-43fa-8c6d-b8458f2302dc,41.193837,-8.599275
d74fd0f6-70cf-47ad-bff3-cbbfafeb52a3,41.091773,-8.71393
933b9733-6265-4ef4-bf2e-3f842fafa3a8,41.112937,-8.558927
0c784876-4f0c-4e9c-94fb-f75d1f7c5c21,41.162411,-8.583724
58b16f61-9110-4c40-ba5b-cccd23fac895,41.113375,-8.715883
75a4252e-5215-4a2a-8f98-acb7309ef8a5,41.212284,-8.600742
9ec9bb41-f15d-4755-8e2d-868ed228455d,41.198,-8.734422
92fe051b-a6b4-4bf8-9c80-a0153c665c9e,41.150105,-8.640468
9795157e-9e3d-4a28-9472-197fcc5123a5,41.189725,-8.630436
a7eee881-a33d-4b36-9105-818ed51aea16,41.159461,-8.642951
d8f34dcb-e3a3-431b-ab8c-880e0c1ec136,41.159945,-8.632292
5afd089b-69ce-4aea-b3fe-bbb3067e4915,41.112023,-8.593067
2272178d-bbde-4c87-a1f6-8183d9977803,41.170348,-8.602672
7d1058bf-31c0-499a-b06e-81352c5aead8,41.193709,-8.739512
b2b29eed-7e1b-413a-9acd-c7cc5597b290,41.21081,-8.693535
2421b64a-b223-4a36-a3cd-e600086dac73,41.140957,-8.565157
6292778f-ed85-48c3-aa24-2ac5012a90c6,41.220362,-8.577078
e2847775-025b-4e00-b531-9e4624d4121d,41.202436,-8.604336
b7afc84b-2fcf-4c06-bc51-7234ddd96696,41.148712,-8.678858
48ca3c9e-183e-407b-8d60-c2ab3e864db2,41.21822,-8.679212
05b81ae1-dbe5-4aa5-a884-dd0605ada0d7,41.100904,-8.669166
e674a2cc-eccc-4f1d-9fa1-7f4072ae7af1,41.184266,-8.729992
1071918c-2812-4316-b1f7-b58798dabc23,41.202607,-8.553531
b9213128-ddc6-43b6-831b-e8019db4b7fc,41.09965,-8.651632
1d24be48-78cd-4854-b63b-2efd9d075766,41.198294,-8.680967
9239d315-d951-43d3-8893-c32fa363ba10,41.167433,-8.738486
eebc924d-6f75-4b13-9381-03f89041177d,41.130823,-8.590944
618dc329-7be5-4b79-b7b3-e8c522c5b4a1,41.17718,-8.651854
a77e0842-4894-4c44-820d-66f51e7442b2,41.22606,-8.55042
c3edbd2e-b643-4f55-8cd9-664c1c819fbf,41.117359,-8.568916
039b4456-21b7-46bf-9139-2a8130375191,41.201436,-8.711392
9a1b578f-3f76-4c47-bcb1-491c13605a77,41.147405,-8.69573
8f3fa22b-fdaa-466b-a0e2-3043084a34b1,41.179032,-8.608242
029a3964-b65f-4ff8-867e-95a194cc5a16,41.223139,-8.739722
c30d8da5-abc8-4144-8417-1ea7f96e5840,41.142678,-8.599764
5e20271d-da27-42e6-906f-aa4942a3df73,41.104553,-8.639335
fafb7760-a4a3-48f1-aafe-f27357c4f6bb,41.148774,-8.557375
6494af31-c348-49a9-93c0-38e7a20206c2,41.189631,-8.722325
0aed8473-015c-4429-a85b-388f15aa119e,41.122406,-8.579354
60c61f24-81ee-4c29-abb9-80c73e927cf5,41.188119,-8.669227
15c52af5-36a8-476d-b8ab-ea9dde13cdc9,41.101886,-8.72184
4e286c37-21b2-432e-b058-be073ed632c0,41.17921,-8.665073
8bc2e037-7d7f-404a-ba58-f093218bec1a,41.169495,-8.657353
ddcd4675-c9aa-4c26-95e1-9976a907e63c,41.123148,-8.690412
2bb38150-429a-4649-9a72-8a1c19eb08fb,41.219646,-8.665339
c8dc10d7-91d5-4101-bbd0-4b277bc88309,41.192949,-8.679569
fb6470d8-8fa4-4f57-967d-3f9c34d7eff8,41.122706,-8.560725
5a9b4aaf-3f0b-4355-adeb-9e23bdc30862,41.199191,-8.628905
c244f0a5-d259-4825-b31c-2ee3db2fd6c2,41.104792,-8.654582
c0045c25-c9e4-4311-adee-77cb72acd2f1,41.146912,-8.638174
e530f926-5b59-4ab9-902f-fd25d5eec135,41.119069,-8.681422
ce14ee80-ab32-4a61-b27c-43d34fa6049f,41.209348,-8.72282
1cbbd35a-6476-48f0-ab8a-ed5a87f786c7,41.186048,-8.582987
7014bc3d-9c10-4cac-b888-eb6cc9de6b52,41.174462,-8.699146
3ae0f20b-e83e-45c4-acbe-30b7c3971346,41.135891,-8.72267
a9831bac-863b-428c-a142-829de3cd2e98,41.225576,-8.664714
bf4a1bc8-453e-4be4-b577-1c936c4ea891,41.184806,-8.690568
d38cc4e2-d8c6-4711-9a81-2ec6e9194508,41.094351,-8.663165
e72cd05f-358e-4d38-86ac-afb34e70efcd,41.167834,-8.635477
d8da50b1-4877-417e-a5c5-89a5f11e6c60,41.154686,-8.58726
ec6bc342-7f5d-4cdf-9e06-08109592a007,41.107003,-8.728283
71f7e152-a4e8-4cee-ac6a-a88588ca5be4,41.227559,-8.715164
d82d4fa7-09e1-4b28-a997-2c6d907795f9,41.146081,-8.609606
7542697e-1b64-4779-ab35-171f59f59125,41.180256,-8.629358
16bb08b4-38ae-4e37-9488-322d89ad8154,41.21844,-8.725752
6fc6c78d-12af-482d-b504-32fa2f120016,41.117685,-8.617262
bc3ddefe-7acc-4aa0-9abb-83df6bf4a0c7,41.108031,-8.568035
f593af9a-3d5c-4564-b5ed-a460005b8d04,41.203244,-8.71672
87b5de08-79b3-402e-93b7-3e861e182d91,41.154539,-8.708082
587ef832-5519-41b0-9a5b-48946efa0e61,41.150642,-8.602358
1850b856-2db5-4c36-a4da-2ecd796c02d6,41.094128,-8.61019
2fc3b7d6-5e41-41f2-be91-0e6f4da66926,41.139552,-8.567422
7f080f97-b420-4237-867f-1889cbe2efd7,41.12918,-8.572149
381541ea-bca7-406b-996b-de89244b1235,41.175975,-8.622774
4e455310-7299-4180-bac4-ae2c08f261c4,41.131315,-8.661721
ed135551-ffa5-4f18-b698-71b3863a73c0,41.157064,-8.723333
57189432-05e9-4f23-8d05-e05b33425df3,41.109213,-8.702103
1f5cb18a-12aa-4951-a9ac-a3d8842b3894,41.201608,-8.692662
1833cf52-bb0f-4b9f-aeab-19dab74e2b19,41.166112,-8.736289
c8aafa45-0b8e-4679-9cc0-661785609e79,41.199468,-8.671769
4857a004-5a31-415f-90c9-2622a06ef67a,41.199401,-8.674634
e1e71a1f-dd11-4341-b1c1-c98477394cdf,41.160335,-8.666208
3d8ca5fc-8047-42ff-823d-edbb5812a661,41.093649,-8.626548
b324ca6a-a42e-450f-a089-41a4690d90fb,41.215407,-8.592078
83dd5e0b-39e5-40ac-8d50-b1061aa00e30,41.203212,-8.65038
d5e547bf-330f-41e4-abea-7bd86b5fdef5,41.197358,-8.550075
f6d613a7-4c4b-4183-a99d-81bb622ec3be,41.104019,-8.615196
c5cda591-2271-4312-9cc3-7f8743f116d6,41.164717,-8.589665
c7236415-8f61-4ec7-abe6-a47dc2a70ad9,41.097827,-8.550686
72eb8685-1995-447a-875d-6092a404656d,41.170597,-8.553294
96656df2-d099-41f8-adba-0367a7b56fc1,41.139673,-8.580548
375a8e6a-95eb-4f22-b3e7-8a03b8fa2c49,41.11432,-8.695055
ad1e1a81-fed7-43e6-9de9-faa14cd08d5e,41.202869,-8.607451
32333756-f995-4a5e-8d19-10f90346e95a,41.172819,-8.606344
b0e2d8ab-8c0e-49ce-845a-3ab166cff27e,41.222658,-8.632915
b24cb2c6-81fb-4ae1-b30c-fe091bdb90c8,41.222772,-8.581028
0859108e-9b24-4cde-8e09-f271da985c4b,41.213428,-8.646477
5a60b654-2ac5-458e-ad14-cf74f0b09943,41.114578,-8.732787
091b54e1-b5c2-434b-a0f0-359ba76bef7f,41.122567,-8.698426
034782b3-9cf2-4322-89ca-e9847e1b49ba,41.156918,-8.676971
5fa65970-88b8-482e-ad83-710326730792,41.118205,-8.715207
8f85fd7f-399c-41eb-9634-dd02c5a08d7e,41.114844,-8.587539
4d121abe-f5b3-4cfb-8290-59a4729d69c8,41.135302,-8.735837
e3a4f258-8373-4b34-8ebb-5f49480f6fa2,41.188657,-8.713086
b56e735d-b088-4534-a282-923fd476d89c,41.208507,-8.576473
1356f7fe-03ca-4570-a508-e8314928f0c3,41.142303,-8.561035
11306b54-6cef-4d82-9ed2-0d2dfebfb30e,41.172042,-8.676053
b9c7cc57-5764-4a0a-8356-2e22656094e1,41.109103,-8.710074
dc678169-ddba-4610-a905-9e22806c234e,41.200858,-8.557474
3c6b5872-e249-473d-aa4f-c7089168941a,41.13442,-8.605635
107c36dc-3710-4115-8f71-e15057e2a79a,41.187098,-8.563519
f962d8d9-c1b8-4973-baf0-1ff63b1cb4d0,41.139956,-8.613549
e8a60e00-9fb0-447e-8746-8a9b16a0731f,41.114549,-8.681704
7afdf00b-7581-409e-814a-b6fb5f917f73,41.131232,-8.706235
963e8e23-30ce-4df9-899c-3c15ce703e30,41.22283,-8.559747
a390f8f4-e5d6-4950-9d1b-648a4f457d64,41.209106,-8.593542
f836f21f-1442-4e1b-a36d-3798b36efe89,41.168098,-8.690867
e647c0c7-16b3-4e27-bdb5-917dd34085d5,41.218945,-8.556169
b05f3b71-8110-455c-82b3-a1cecf058858,41.179551,-8.720219
34e9b453-62ac-46e2-938b-00bee10c8408,41.10969,-8.598385
ed62aa0b-60bd-4b6e-9dd6-cde3b4a62a01,41.138553,-8.679291
4122c8eb-0c17-4551-b93e-ea118c7d83d2,41.213945,-8.723142
1fe2e0be-6554-41c1-94de-3f0d32f65b91,41.183803,-8.601436
1433b7a1-78cd-408d-b151-25779b30dd26,41.152528,-8.68961
6cd27e64-9a5d-4137-91bf-a117beb96009,41.187045,-8.673409
1122d18a-cbd3-48a1-a93c-5e5260d67424,41.105125,-8.739757
b9c5e907-d89a-4dd9-8d63-f2194ebe842b,41.151351,-8.660266
f7e70cfc-91fc-4465-89f9-6c5f6f761f8b,41.213837,-8.646314
f142f1eb-ec60-489d-b88d-611151b71cfa,41.139172,-8.668684
33a22649-ac93-4fd8-9e44-d1465291873b,41.157128,-8.57583
4fbbf0d7-fe18-4e18-9a21-fdb9646110cb,41.196154,-8.697139
fa1c087b-35e5-4751-bf0c-576d5378af6c,41.100319,-8.579305
20d350e7-f823-4b27-b111-832a61b1cf00,41.092811,-8.690386
3ffd3bbf-b402-4736-8e41-bb4e759bcb27,41.100388,-8.70768
9fe571b2-1634-4a48-9fd2-ca35d8ac44c6,41.112527,-8.72575
9008ae92-5b75-49c4-880e-4cabcea4dca8,41.215737,-8.72231
b3b6d2e8-653f-459b-918c-7e3d57f2a78a,41.227939,-8.570287
ac1206b0-4186-4146-ab20-2bd7bfa85fe1,41.199766,-8.663735
a2bac487-441a-413a-ab51-be904d977e18,41.1131,-8.570947
b45ce590-1eb3-4d04-9a34-67ed020f1daa,41.097498,-8.677092
688c9cc2-f663-4b3d-a085-1091b8ec442b,41.147299,-8.634719
bd79338b-c347-42a0-a5db-0ae2af8a6ac9,41.192196,-8.6896
fa2ff237-bf8a-4f06-ba68-a3aabc908d82,41.131636,-8.721776
c964d8e9-be5e-495a-9ab5-36e20b517c93,41.170048,-8.580428
4f286758-06bf-4848-b51f-aa6a4fffbfbf,41.097631,-8.739275
ae2161b7-4be1-4645-9e49-91066d5801aa,41.131237,-8.614216
75b13889-bb43-4327-a754-669e8d0d7d41,41.157246,-8.721572
540a8b37-b432-4836-9f3e-377a523bd9a0,41.113917,-8.684556
f02a2524-316c-4af8-89dd-7c81838d5d5e,41.1563,-8.718053
7e42dc6b-e4f1-430a-a8d3-255739822e65,41.145645,-8.647072
81caa0f7-2dd9-4b25-84b8-2e2c52bf7fa4,41.127101,-8.618045
d9ff6109-0c9d-4583-a8fa-f6eeca11797d,41.115883,-8.571756
7427598d-e6d5-410d-8fa4-0d1d0224bb70,41.116122,-8.731523
96339f46-58aa-42dd-8b0d-a953801d0497,41.155108,-8.697014
04df3003-a819-48be-bb11-ebd006a40448,41.168995,-8.711285
fae75ac5-761b-44be-969f-4d175a64e425,41.183446,-8.723716
18d72713-df3c-42b1-b39f-ff7493e6341e,41.203145,-8.661343
cc216955-8584-477a-9e00-ffbdfb6df53b,41.172562,-8.634816
59121106-bc80-4063-a1e6-b4461ae62f7f,41.144195,-8.640709
a6e0ab07-2ec2-428e-95a4-f942ad42795d,41.18619,-8.562091
45c8b06e-60ae-4a95-bc4f-562bc8d973c0,41.213432,-8.64951
2c8cf202-8e0a-4f3a-af37-5fed57051883,41.145273,-8.577751
0a2d50ae-7757-4dcf-9ba5-110657b40643,41.160294,-8.568914
9f678562-6bde-4177-8fba-2085faed9c7f,41.170008,-8.553277
a58c97b5-40af-4082-b584-5ce84a47fa60,41.105066,-8.560149
39370cf4-e17e-4c95-a703-eceff1db4043,41.114203,-8.55297
3e72775d-0fdf-4159-ba8e-3fc3c86babf3,41.203185,-8.716025
a01bbb8b-101c-4be1-829b-fd864bb127eb,41.100972,-8.610206
7844c2ee-8e03-42a7-8749-8c7f04b80536,41.229618,-8.620827
dfeb87b9-5cc3-475b-83ad-a80431b53cc1,41.173307,-8.679248
17034d92-b4ec-477d-97c8-eb87e40e36f2,41.217984,-8.727268
1fbe7954-9209-467c-98a0-e553730f3574,41.167891,-8.63511
1f5cf902-7373-4820-a878-37cc3cb49d02,41.128668,-8.65295
28ef153e-4610-413e-9098-4e2630496014,41.091731,-8.606922
c3c40cdb-c42a-4d94-a3d9-fce267191fb0,41.163159,-8.660277
bf8a66fe-4c85-457c-b585-082d7613d166,41.11095,-8.632347
024bdfd6-160e-4023-8009-7feabb07a64a,41.196173,-8.561467
c1627e9e-61e0-436d-a382-5eb46dda73eb,41.104789,-8.591887
bec625af-001e-49c5-acac-78b3aff83e5f,41.130053,-8.63823
bccd5db4-6e6a-4ded-a758-38c3aab7ebb9,41.212905,-8.689814
a077366c-31f0-479d-89a7-fe80bdc5985d,41.157982,-8.624297
bf78922a-b065-4ca9-82f3-4fc9f5dfb30f,41.114108,-8.663435
9583a77d-a156-47cc-91a0-24aba515a865,41.175212,-8.608204
bebb3850-505f-48de-8845-863d78ff6db3,41.145411,-8.572998
b4bb14f7-39d2-4048-9bc8-566921a7a830,41.123261,-8.598308
7f7d8717-ed30-4f63-972b-25f003050e1f,41.127602,-8.669236
328c7eaa-80d1-4e82-801a-e77cd4913acb,41.204434,-8.68242
609a2f0e-3c46-4b86-8ded-9ef7f50e6d11,41.207999,-8.576935
09123b48-8022-45b6-81cd-4e414b8bc9c5,41.10375,-8.574909
660ebc4d-b7b5-4968-8ace-ae49247d8d16,41.132067,-8.598693
99e8ac7f-e188-49a5-bbe8-0665b525c8cb,41.205615,-8.68881
bfaa0e01-cd13-4196-81cd-c6de4ade42fa,41.174697,-8.723035
0c075998-4347-4fd5-a819-25f317b82b40,41.119595,-8.583446
290bbb69-46e2-4054-b599-1b402d2a4579,41.157824,-8.641865
284aae43-bc8a-4da9-abaa-263637e76570,41.204942,-8.642099
2ab8cc72-f412-4d2f-8a45-1efe17d8b307,41.099186,-8.605182
01328cf1-4417-49a1-96ca-88c2da9c9c27,41.108991,-8.578254
734d5a99-3f1d-4f9b-919a-0a8a7ac2c4a1,41.169614,-8.70699
4c1fdbc2-28a1-4929-871c-6b6417af797a,41.20661,-8.580974
504b798c-2efa-4178-8dd1-5c0e901a1ac7,41.09463,-8.730394
60c36360-40b4-4580-9c1b-047d36e0951f,41.188649,-8.687944
fe9a7518-5c37-49ab-97c1-67902155555b,41.154991,-8.664581
7d8eb4f8-fe26-4e8f-81fd-117e4bbf6f18,41.107342,-8.734193
8bae874f-8e1f-4b59-be4a-845fa724c55d,41.15843,-8.65524
e121d4f4-15dc-47e5-baca-15a7665bdfb7,41.156442,-8.635247
95be90ac-d20b-4f3a-a87e-bdc05c6cd4b9,41.112892,-8.570047
f4c33f47-4be4-465f-81a6-d998b16735fa,41.206322,-8.722826
7f9dde7a-2c65-459a-beef-b7b51c8664da,41.144119,-8.709048
f720d9cc-bbc3-4247-a675-f726a116ef14,41.199176,-8.699279
2cda5f79-22ba-4622-b029-de8a99e65953,41.180633,-8.611238
b167753b-df0b-44b8-8026-91d83fb89a4b,41.181222,-8.642477
a93a4f64-18db-43c5-afbb-6fb60763b07d,41.199243,-8.594161
4e85650d-d454-4b06-ad2c-3625694c907b,41.156374,-8.71486
42e7a010-8c47-4064-b544-15d31d398548,41.17416,-8.738392
f9b7d781-d981-4014-9348-1a10b68e1cb0,41.175168,-8.560829
51857446-65ce-49a8-afe6-7e2e75512332,41.225383,-8.617879
f4446bf3-dca0-44f0-8623-a1e5b6b786c4,41.215368,-8.578199
166f1196-f701-4c1e-8d0a-49a7324e3e40,41.12528,-8.651327
f5290832-bda8-4928-aa6e-d17c094c65b0,41.162889,-8.621515
b669cbeb-90b1-446c-8b9b-954f918d9c0d,41.104324,-8.642812
4a1665ab-b34a-4678-abc5-559377872312,41.225308,-8.580518
cce5ce2d-c626-447d-853d-7df963f72181,41.180628,-8.62428
903d9ecb-ec77-4dc6-a43d-da8c60eb05d5,41.185818,-8.64847
47ab44d1-7b8e-4171-89b4-498de7db1c33,41.228371,-8.618287
3d326243-6491-4136-b7de-ed0269911eda,41.128764,-8.615337
361ff1a9-c368-4383-af88-5f1ca830c781,41.181205,-8.704212
7673a25b-073f-4a83-b4e8-0a8eb464d52c,41.197166,-8.569059
15e3da97-f543-40c2-8536-ab72ff7c6dff,41.210024,-8.586094
5fce07f7-8aa5-449e-97ea-697fb62f456d,41.182474,-8.610656
b04dbc72-56c0-4d97-a155-001ca56df6de,41.093564,-8.645499
3fd65cbe-57c8-4427-aa74-e5cea3244c1c,41.12632,-8.660473
02cd9486-8ce0-406c-95fe-0b91b1996860,41.193142,-8.629225
0bd525ba-c4ef-4be0-958a-7104205f4fd7,41.204242,-8.674798
13514ab7-d47d-4b19-b3dc-3f04553152b6,41.121131,-8.638419
77321599-6101-4b40-8196-d692f6031d4a,41.156603,-8.561273
63c8f5a2-7616-409e-8951-c07812a357c4,41.161024,-8.57937
f9873ea7-f158-4014-9a9f-dff9f4262a64,41.182066,-8.633933
8b031aeb-90b1-4ca2-98da-d466b7b7c16e,41.103664,-8.715691
a0cc2bb8-a3a8-4cdb-bfc9-72dfa5c2c4b6,41.191526,-8.633784
8fb54e4d-2f63-48ce-89cf-04f14cb9301e,41.11563,-8.610855
71b06473-1bda-41de-99a7-42413db3f486,41.181621,-8.697772
8452a363-8b30-418f-aebf-58419a941b8f,41.194189,-8.681654
fa52f8c5-7c32-4143-a1a7-e8f9cd549e37,41.214158,-8.66938
ca5c36ae-1e40-4a59-97ce-04c571ef9146,41.131167,-8.578269
8152ab99-9e6f-4269-98c1-df10111f407b,41.097515,-8.619465
614d4f95-7d27-4979-9e01-51628133673b,41.222202,-8.726469
6295fe73-e5ec-44db-aad9-42b8d98fa554,41.206731,-8.639924
8f7f40fe-2f4b-4b85-be44-e6f741b87e5f,41.185298,-8.639331
99c0cc6e-2908-4ce4-a368-1fde86cae3a3,41.097569,-8.577694
5712b494-aa91-462f-b34c-11241b45e729,41.228929,-8.674893
27151649-a6ca-49a5-8afe-0b8ad2f6fe3c,41.214998,-8.552537
560be696-f5a1-4dd5-a4ac-86bed07416f7,41.134294,-8.604023
91f1a8ac-be4e-4910-8528-1776f69cd9a8,41.101314,-8.6768
826f5f2a-6b24-4ec0-8ec4-4b8b0e17ae6d,41.133878,-8.728977
dcf2cac8-1367-4f03-a562-454418007861,41.128294,-8.595373
0862467f-3077-4f26-88b6-e9107c81b1da,41.170679,-8.709897
6c8852e3-f5a8-4d7a-84ac-3780320f9a72,41.1969,-8.723272
98f0a280-7e83-4772-83c0-f802657019e0,41.15072,-8.658412
4eeb30e3-5c70-4218-abde-ae7b88a79ed6,41.225146,-8.66717
9a99aad8-d87a-4ef4-98bd-7218e8e7909c,41.16473,-8.601175
75ef53d0-09b5-4a78-836c-9a19139bf159,41.214881,-8.596199
19998e8d-2317-419f-b5dd-740d541d5836,41.116681,-8.611418
b9c6544a-b0fe-4cdd-b5ca-aee3937b55a5,41.192704,-8.69701
b4a04d7c-3497-49e1-958f-8889de4849ed,41.138209,-8.715503
35745aad-8600-426f-b34e-322dc92076e6,41.160467,-8.681838
8e1c69b9-04dd-42eb-9ec4-fe91ba27e050,41.205338,-8.683342
08645c89-b7f6-4314-ba8f-691166361bf0,41.15383,-8.641145
735d5955-054e-4ce3-80ca-901cabf7f161,41.137297,-8.571285
5298bed5-725e-4cdb-88f9-a7053cd408a2,41.137983,-8.568737
68b63cde-cf8d-4558-97b8-9bb494e7e6e3,41.195016,-8.708672
a592beed-45e4-49b2-8057-b890cba0975f,41.218549,-8.663356
e890f03d-8f40-43f7-9bf0-850477f1c776,41.121405,-8.552873
