route_code,stop_code,stop_name,latitude,longitude,zone_code,sequence,transport_type,zone_id,hex_color
9M,LPDZ,L.go 1º Dezembro,41.14315,-8.60897,PRT1,3,BUS,12,#000000
9M,BTLH6,Batalha,41.144912,-8.604411,PRT1,4,BUS,12,#000000
9M,SLZ1,S. Lázaro,41.145505,-8.602728,PRT1,5,BUS,12,#000000
9M,DT2,Duque Terceira,41.145838,-8.598713,PRT1,6,BUS,12,#000000
9M,PRDR2,Prado Repouso,41.145953,-8.596645,PRT1,7,BUS,12,#000000
9M,HER1,Heroismo,41.14653,-8.5922,PRT1,8,BUS,12,#000000
9M,CSS2,Capela Sra. Saúde,41.147043,-8.589326,PRT1,9,BUS,12,#000000
9M,CMP4,Campanhã,41.147242,-8.587322,PRT1,10,BUS,12,#000000
9M,CMP6,Campanhã,41.149023,-8.583904,PRT1,11,BUS,12,#000000
9M,TIC1,Terminal Intermodal Campanhã,41.151914,-8.582249,PRT1,12,BUS,12,#000000
9M,NOB1,Nó Bonjóia,41.155003,-8.581916,PRT3,13,BUS,12,#000000
9M,CRJ1,Corujeira,41.159285,-8.580922,PRT3,14,BUS,12,#000000
9M,FSTO1,Ferr. Dos Santos,41.159722,-8.577472,PRT3,15,BUS,12,#000000
9M,FALC,Falcão,41.160278,-8.575222,PRT3,16,BUS,12,#000000
9M,CRT2,Cartes,41.161361,-8.572944,PRT3,17,BUS,12,#000000
9M,ESCL,Escolas,41.164186,-8.57037,PRT3,18,BUS,12,#000000
9M,SR2,S. Roque,41.166147,-8.569349,PRT3,19,BUS,12,#000000
9M,TPT1,Tv. Da Ponte,41.167139,-8.564361,GDM1,20,BUS,12,#000000
9M,SCT1,S. Caetano,41.168639,-8.559389,GDM1,21,BUS,12,#000000
9M,STBX1,Soutelo Baixo,41.168768,-8.554929,GDM1,22,BUS,12,#000000
9M,OTH1,Outeirinho,41.168677,-8.552026,GDM1,23,BUS,12,#000000
9M,INFS1,Infante Santo,41.167633,-8.549667,GDM1,24,BUS,12,#000000
9M,ASOT1,Alto De Soutelo,41.166719,-8.54767,GDM1,25,BUS,12,#000000
9M,DAC1,Dr. Américo Costa,41.1652,-8.54353,GDM1,26,BUS,12,#000000
9M,CV1,Carvalha,41.164579,-8.541749,GDM1,27,BUS,12,#000000
9M,CB1,Carvalha De Baixo,41.163746,-8.539374,GDM1,28,BUS,12,#000000
9M,VARZ1,Várzea,41.162667,-8.536139,GDM1,29,BUS,12,#000000
9M,STO1,S.ta Ovaia,41.161509,-8.533889,GDM1,30,BUS,12,#000000
9M,STCZ1,S.ta Cruz,41.160814,-8.531208,GDM1,31,BUS,12,#000000
9M,STE1,S.ta Eulália,41.16007,-8.529608,GDM1,32,BUS,12,#000000
9M,CMR1,Capitão Moura,41.157686,-8.529469,GDM1,33,BUS,12,#000000
9M,VL1,Vilar,41.155389,-8.530028,GDM1,34,BUS,12,#000000
9M,TAR5,Taralhão,41.151833,-8.53075,GDM1,35,BUS,12,#000000
9M,VINH1,Vinhal,41.150006,-8.531183,GDM1,36,BUS,12,#000000
9M,ICPU1,Igreja Capuchinhos,41.145937,-8.532076,GDM1,37,BUS,12,#000000
9M,25A1,25 De Abril,41.144333,-8.532417,GDM1,38,BUS,12,#000000
9M,CGG,Combatentes G.guerra,41.1435,-8.534278,GDM1,39,BUS,12,#000000
9M,GODC1,Gondomar (câmara),41.14365,-8.53564,GDM1,40,BUS,12,#000000
9M,BVG1,B.v. Gondomar,41.14178,-8.53307,GDM1,41,BUS,12,#000000
9M,MTCR1,Monte Crasto,41.138861,-8.53182,GDM1,42,BUS,12,#000000
9M,GODS,Gondomar (souto),41.136594,-8.53078,GDM1,43,BUS,12,#000000
12M,SO2,Sto. Ovídio,41.116139,-8.607194,VNG1,1,BUS,12,#000000
12M,LGET2,L. Estevão Torres,41.118328,-8.608501,VNG1,2,BUS,12,#000000
12M,CSSR2,C. Saúde S. Reis,41.120611,-8.60975,VNG1,3,BUS,12,#000000
12M,SRRS2,Soares Dos Reis,41.123399,-8.611721,VNG1,4,BUS,12,#000000
12M,BRRS,Barrosa,41.125056,-8.612389,VNG1,5,BUS,12,#000000
12M,TCVC,Tv.conselheiro Veloso Da Cruz,41.125472,-8.614917,VNG1,6,BUS,12,#000000
12M,ALPR1,Alféres Pereira,41.124278,-8.616278,VNG1,7,BUS,12,#000000
12M,VDV2,Visconde Devesas,41.12253,-8.61449,VNG1,8,BUS,12,#000000
12M,INFH2,Infante D.henrique,41.120361,-8.615333,VNG1,9,BUS,12,#000000
12M,TELH2,Telheira,41.117694,-8.619222,VNG1,10,BUS,12,#000000
12M,GSHP2,Gaiashopping,41.118806,-8.622194,VNG1,11,BUS,12,#000000
12M,MAKR4,Makro,41.120389,-8.626611,VNG1,12,BUS,12,#000000
12M,AKI2,Aki,41.122111,-8.624944,VNG1,13,BUS,12,#000000
12M,HRC2,Henrique Cernache,41.123278,-8.622417,VNG1,14,BUS,12,#000000
12M,RFON2,Rio Da Fonte,41.125056,-8.623306,VNG1,15,BUS,12,#000000
12M,APRD3,Arco Do Prado,41.126714,-8.624821,VNG1,16,BUS,12,#000000
12M,CMSM1,Cemitério Sta. Marinha,41.128889,-8.626722,VNG1,17,BUS,12,#000000
12M,BVC2,B.v. Coimbrões,41.127222,-8.62925,VNG1,18,BUS,12,#000000
12M,LV4,Lavouras,41.126194,-8.631417,VNG1,19,BUS,12,#000000
12M,PRMR2,Pr. M. Silva Reis,41.127882,-8.631928,VNG1,20,BUS,12,#000000
12M,MJP2,Major Pála,41.13064,-8.63113,VNG1,21,BUS,12,#000000
12M,LGM2,Lgo. Montinho,41.134583,-8.630667,VNG1,22,BUS,12,#000000
12M,AH,Alex. Herculano,41.135683,-8.632403,VNG1,23,BUS,12,#000000
12M,28J2,28 De Janeiro,41.136714,-8.633045,VNG1,24,BUS,12,#000000
12M,CCB2,Camilo C. Branco,41.138407,-8.633672,VNG1,25,BUS,12,#000000
12M,ARRB2,Arrábidashopping,41.139194,-8.635694,VNG1,26,BUS,12,#000000
12M,JA2,Jardins Da Arrábida,41.139029,-8.638947,VNG1,27,BUS,12,#000000
12M,CHAS2,Chãs,41.141417,-8.64175,VNG1,28,BUS,12,#000000
12M,NOC,Nó Candal,41.145233,-8.640107,VNG1,29,BUS,12,#000000
12M,JM2,Junta Massarelos,41.152528,-8.630306,PRT1,30,BUS,12,#000000
12M,PRG6,Pr. Da Galiza,41.15237,-8.62778,PRT1,31,BUS,12,#000000
12M,PAL4,Palácio,41.148321,-8.624756,PRT1,32,BUS,12,#000000
12M,HSA,Hosp.sto. António,41.146508,-8.620199,PRT1,33,BUS,12,#000000
12M,CORD4,Cordoaria,41.145111,-8.616194,PRT1,34,BUS,12,#000000
12M,AL1,Av. Aliados,41.147208,-8.610983,PRT1,35,BUS,12,#000000
12M,TRD4,Trindade,41.151226,-8.60956,PRT1,36,BUS,12,#000000
12M,AAL1,Av.aliados,41.148944,-8.611278,PRT1,37,BUS,12,#000000
13M,MATM1,Matosinhos Mercado,41.18767,-8.69337,MTS1,1,BUS,12,#000000
13M,MATM3,Matosinhos Mercado,41.187283,-8.692044,MTS1,2,BUS,12,#000000
13M,PDZ2,1º De Dezembro,41.184701,-8.690159,MTS1,3,BUS,12,#000000
13M,GODH4,Godinho,41.182786,-8.687972,MTS1,4,BUS,12,#000000
13M,PQBT4,Pq Basílio Teles,41.182039,-8.685115,MTS1,5,BUS,12,#000000
13M,MATC2,Matosinhos (cmm),41.181726,-8.682901,MTS1,6,BUS,12,#000000
13M,CRV2,Carcavelos,41.179528,-8.681806,MTS1,7,BUS,12,#000000
13M,DNAP4,D. Nuno A. Pereira,41.17904,-8.679069,MTS1,8,BUS,12,#000000
13M,ESGZ2,E. Sec. G. Zarco,41.179167,-8.676417,MTS1,9,BUS,12,#000000
13M,PREA2,Parque De Real,41.179056,-8.672639,MTS1,10,BUS,12,#000000
13M,QSEC2,Quinta Seca,41.180639,-8.6665,MTS1,11,BUS,12,#000000
13M,HSPH2,Hosp. P. Hispano,41.18068,-8.66371,MTS1,12,BUS,12,#000000
13M,AZC2,Azenha De Cima,41.17994,-8.660229,MTS1,13,BUS,12,#000000
13M,PREC4,Preciosa,41.178063,-8.658271,MTS1,14,BUS,12,#000000
13M,AZC3,Azenha De Cima,41.177161,-8.660681,PRT2,15,BUS,12,#000000
13M,HMGL5,Hosp.magalhães Lemos,41.177328,-8.663791,PRT2,16,BUS,12,#000000
13M,LDSM2,Lidador-soeiro Mendes,41.176386,-8.664087,PRT2,17,BUS,12,#000000
13M,LDDM,Lidador / M. Moniz,41.174938,-8.660717,PRT2,18,BUS,12,#000000
13M,REV2,Revilão,41.173247,-8.660572,PRT2,19,BUS,12,#000000
13M,BFTM2,Br. Fonte Da Moura,41.171085,-8.658453,PRT2,20,BUS,12,#000000
13M,ANTG2,Antunes Guimarães,41.170403,-8.655821,PRT2,21,BUS,12,#000000
13M,CSR2,C. Saúde Ramalde,41.169459,-8.653648,PRT2,22,BUS,12,#000000
13M,BRCP2,Br. Campinas,41.168973,-8.651053,PRT2,23,BUS,12,#000000
13M,CRM1,Casa De Ramalde,41.16828,-8.645873,PRT2,24,BUS,12,#000000
13M,RBSS2,Rot. Do Bessa,41.164576,-8.638862,PRT1,25,BUS,12,#000000
13M,SDP2,Sidónio Pais,41.164454,-8.637092,PRT1,26,BUS,12,#000000
13M,MRS2,Moreira Sá,41.162441,-8.63292,PRT1,27,BUS,12,#000000
13M,BVCM3,Boavista Cemitério,41.157164,-8.629998,PRT1,28,BUS,12,#000000
13M,BS2,Boavista - B.sucesso,41.155301,-8.628261,PRT1,29,BUS,12,#000000
13M,PRG2,Pr. Da Galiza,41.153339,-8.626522,PRT1,30,BUS,12,#000000
13M,PAL4,Palácio,41.148321,-8.624756,PRT1,31,BUS,12,#000000
13M,HSA,Hosp.sto. António,41.146508,-8.620199,PRT1,32,BUS,12,#000000
13M,CORD4,Cordoaria,41.145111,-8.616194,PRT1,33,BUS,12,#000000
13M,AL1,Av. Aliados,41.147208,-8.610983,PRT1,34,BUS,12,#000000
13M,TRD4,Trindade,41.151226,-8.60956,PRT1,35,BUS,12,#000000
13M,AAL1,Av.aliados,41.148944,-8.611278,PRT1,36,BUS,12,#000000
400,TRD6,Trindade,41.151033,-8.610854,PRT1,1,BUS,12,#187EC2
400,AL3,Av. Aliados,41.146414,-8.611629,PRT1,2,BUS,12,#187EC2
400,SBNT2,Est. S.bento,41.145539,-8.610986,PRT1,3,BUS,12,#187EC2
400,LPDZ,L.go 1º Dezembro,41.14315,-8.60897,PRT1,4,BUS,12,#187EC2
400,BTLH6,Batalha,41.144912,-8.604411,PRT1,5,BUS,12,#187EC2
400,SLZ1,S. Lázaro,41.145505,-8.602728,PRT1,6,BUS,12,#187EC2
400,DT2,Duque Terceira,41.145838,-8.598713,PRT1,7,BUS,12,#187EC2
400,PRDR2,Prado Repouso,41.145953,-8.596645,PRT1,8,BUS,12,#187EC2
400,HER1,Heroismo,41.14653,-8.5922,PRT1,9,BUS,12,#187EC2
400,CSS2,Capela Sra. Saúde,41.147043,-8.589326,PRT1,10,BUS,12,#187EC2
400,CMP4,Campanhã,41.147242,-8.587322,PRT1,11,BUS,12,#187EC2
400,NDA1,Noeda,41.146187,-8.584223,PRT1,12,BUS,12,#187EC2
400,EDP1,Edp,41.145413,-8.579668,PRT1,13,BUS,12,#187EC2
400,FRX3,Freixo,41.146211,-8.578232,PRT3,14,BUS,12,#187EC2
400,RSH,Sra. Da Hora,41.145325,-8.576677,PRT3,15,BUS,12,#187EC2
400,SP3,S. Pedro,41.146939,-8.573315,PRT3,16,BUS,12,#187EC2
400,MERL,Meiral,41.14874,-8.57254,PRT3,17,BUS,12,#187EC2
400,VML,Viela Meiral,41.14957,-8.571063,PRT3,18,BUS,12,#187EC2
400,LGT1,Lagarteiro,41.151533,-8.568654,PRT3,19,BUS,12,#187EC2
400,AZV3,Azevedo,41.151953,-8.567013,PRT3,20,BUS,12,#187EC2
400,BLGT1,Br. Lagarteiro,41.153388,-8.567341,PRT3,21,BUS,12,#187EC2
400,PQO1,Parque Oriental,41.155082,-8.568165,PRT3,22,BUS,12,#187EC2
400,LGTN1,Lagarteiro (norte),41.156142,-8.571117,PRT3,23,BUS,12,#187EC2
400,CPTO1,Cerco Do Porto,41.160405,-8.570286,PRT3,24,BUS,12,#187EC2
400,PREG1,Peso Da Régua,41.162308,-8.569512,PRT3,25,BUS,12,#187EC2
400,ESCL,Escolas,41.164186,-8.57037,PRT3,26,BUS,12,#187EC2
400,SR1,S. Roque,41.166109,-8.569516,PRT3,27,BUS,12,#187EC2
400,TPT2,Tv. Da Ponte,41.167444,-8.564694,PRT3,28,BUS,12,#187EC2
400,EQ6,Eça De Queiros,41.169361,-8.565722,PRT3,29,BUS,12,#187EC2
400,VLC2,Vila Cova,41.173028,-8.567403,PRT3,30,BUS,12,#187EC2
400,PQN2,Parque Nascente,41.174373,-8.56728,PRT3,31,BUS,12,#187EC2
400,PQN3,Parque Nascente,41.175841,-8.565553,PRT3,32,BUS,12,#187EC2
906,MDLP,Madalena,41.112593,-8.642104,VNG4,1,BUS,12,#FF7900
906,MDL2,Madalena (escolas),41.112559,-8.64389,VNG4,2,BUS,12,#FF7900
906,RRDL2,R. Rodelo,41.115188,-8.645768,VNG4,3,BUS,12,#FF7900
906,RZAM2,R. Zambueiras,41.113408,-8.649314,VNG4,4,BUS,12,#FF7900
906,ACH2,Alto Chaquedas,41.112096,-8.65278,VNG4,5,BUS,12,#FF7900
906,RCH2,R. Chaquedas,41.11092,-8.657771,VNG4,6,BUS,12,#FF7900
906,PRQC2,Parque Campismo,41.107171,-8.656573,VNG4,7,BUS,12,#FF7900
906,CERR2,Cerro,41.106169,-8.661066,VNG4,8,BUS,12,#FF7900
906,RPR,R.praia,41.103508,-8.660021,VNG4,9,BUS,12,#FF7900
906,MVTO2,Moinho Vento,41.103243,-8.659067,VNG4,10,BUS,12,#FF7900
906,PMS2,Praia Madalena Sul,41.101041,-8.658204,VNG4,11,BUS,12,#FF7900
906,RMAR2,R.marinha,41.100979,-8.654025,VNG4,12,BUS,12,#FF7900
906,NZ2,Nazarães,41.100867,-8.650751,VNG4,13,BUS,12,#FF7900
906,ALNV2,Aldeia Nova,41.100501,-8.648082,VNG4,14,BUS,12,#FF7900
906,CVO2,Carvalheiro,41.101558,-8.647352,VNG4,15,BUS,12,#FF7900
906,MDLI2,Madalena (igreja),41.101695,-8.644889,VNG4,16,BUS,12,#FF7900
906,SAN3,Sto. António,41.103718,-8.643619,VNG4,17,BUS,12,#FF7900
906,JSP2,José Poças,41.10466,-8.642982,VNG4,18,BUS,12,#FF7900
906,CAB4,Cabine,41.106089,-8.64121,VNG4,19,BUS,12,#FF7900
906,ISS2,Isolino Sousa,41.107648,-8.638411,VNG4,20,BUS,12,#FF7900
906,AGU2,Aguim,41.10864,-8.636205,VNG4,21,BUS,12,#FF7900
906,GJ2,Gomes Júnior,41.109575,-8.63439,VNG4,22,BUS,12,#FF7900
906,MNH2,Maninho,41.109537,-8.632652,VNG4,23,BUS,12,#FF7900
906,PCTO2,Praceta Oliveiras,41.111308,-8.629424,VNG4,24,BUS,12,#FF7900
906,NVL2,Nova Lisboa,41.11334,-8.63103,VNG4,25,BUS,12,#FF7900
906,PDI2,Pedreiras,41.112349,-8.633423,VNG4,26,BUS,12,#FF7900
906,RDA2,Rego D Água,41.11187,-8.63613,VNG4,27,BUS,12,#FF7900
906,PTD2,Pitada,41.113818,-8.635471,VNG4,28,BUS,12,#FF7900
906,GDR2,Gandara,41.116203,-8.634285,VNG4,29,BUS,12,#FF7900
906,QBV2,Quinta Bela Vista,41.118814,-8.634695,VNG4,30,BUS,12,#FF7900
906,RMT2,R. Das Matas,41.120776,-8.633346,VNG1,31,BUS,12,#FF7900
906,LGDM2,L. Domingos Matos,41.12243,-8.63267,VNG1,32,BUS,12,#FF7900
906,COB3,Coimbrões,41.12425,-8.631417,VNG1,33,BUS,12,#FF7900
906,LV2,Lavouras,41.125778,-8.631917,VNG1,34,BUS,12,#FF7900
906,PRMR2,Pr. M. Silva Reis,41.127882,-8.631928,VNG1,35,BUS,12,#FF7900
906,MJP2,Major Pála,41.13064,-8.63113,VNG1,36,BUS,12,#FF7900
906,LGM2,Lgo. Montinho,41.134583,-8.630667,VNG1,37,BUS,12,#FF7900
906,1DAG2,Dr.antónio Granjo,41.13535,-8.62534,VNG1,38,BUS,12,#FF7900
906,AGRO2,Agro,41.13606,-8.62509,VNG1,39,BUS,12,#FF7900
906,VTC2,Viterbo Campos,41.138582,-8.623094,VNG1,40,BUS,12,#FF7900
906,FTN2,Fonte Nova,41.137984,-8.621661,VNG1,41,BUS,12,#FF7900
906,CAVE4,Lgo. Da Cruz,41.137128,-8.619641,VNG1,42,BUS,12,#FF7900
906,LGAJ3,Lgo. Aljubarrota,41.136844,-8.618467,VNG1,43,BUS,12,#FF7900
906,SRP,Serpa Pinto,41.136431,-8.618264,VNG1,44,BUS,12,#FF7900
906,RMOT2,Rosa Mota,41.131472,-8.618056,VNG1,45,BUS,12,#FF7900
906,CHP2,Choupelo,41.132861,-8.611917,VNG1,46,BUS,12,#FF7900
906,GENT5,General Torres,41.133814,-8.609101,VNG1,47,BUS,12,#FF7900
906,GNR2,Gnr,41.135659,-8.611459,VNG1,48,BUS,12,#FF7900
906,PLU2,Ponte Luíz I,41.138448,-8.60989,VNG1,49,BUS,12,#FF7900
906,ELVG2,Elevador Guindais,41.14125,-8.61067,PRT1,50,BUS,12,#FF7900
906,RBR2,Ribeira,41.141218,-8.614264,PRT1,51,BUS,12,#FF7900
906,MS1,Mouzinho Silveira,41.143583,-8.612972,PRT1,52,BUS,12,#FF7900
906,SBNT3,Est. S.bento,41.144778,-8.611333,PRT1,53,BUS,12,#FF7900
906,PRDJ2,Pr.d.joão I,41.148022,-8.60815,PRT1,54,BUS,12,#FF7900
906,MCBL1,Mercado Do Bolhão,41.149525,-8.607392,PRT1,55,BUS,12,#FF7900
906,TRD4,Trindade,41.151226,-8.60956,PRT1,56,BUS,12,#FF7900
901,VALE,Valadares (escolas),41.095917,-8.620444,VNG4,1,BUS,12,#FF7900
901,BNV2,Boa Nova,41.09741,-8.619657,VNG4,2,BUS,12,#FF7900
901,AMSE,A.santos (escolas),41.09835,-8.623128,VNG4,3,BUS,12,#FF7900
901,LEIR2,Largo Eirós,41.097954,-8.625148,VNG4,4,BUS,12,#FF7900
901,COEM,Coelho Moreira,41.098663,-8.628705,VNG4,5,BUS,12,#FF7900
901,VAL,Valadares (est),41.098502,-8.631806,VNG4,6,BUS,12,#FF7900
901,CPNH2,Campolinho,41.096116,-8.631729,VNG4,7,BUS,12,#FF7900
901,JP2,José Portugal,41.095754,-8.634154,VNG4,8,BUS,12,#FF7900
901,ACNT2,Alberto O Cantador,41.097706,-8.634776,VNG4,9,BUS,12,#FF7900
901,CRST2,Crasto,41.099542,-8.637315,VNG4,10,BUS,12,#FF7900
901,SNG2,Sousa Nogueira,41.101712,-8.638836,VNG4,11,BUS,12,#FF7900
901,SAN2,Sto.  António,41.104599,-8.640177,VNG4,12,BUS,12,#FF7900
901,CAB2,Cabine,41.105948,-8.640754,VNG4,13,BUS,12,#FF7900
901,ISS2,Isolino Sousa,41.107648,-8.638411,VNG4,14,BUS,12,#FF7900
901,AGU2,Aguim,41.10864,-8.636205,VNG4,15,BUS,12,#FF7900
901,GJ2,Gomes Júnior,41.109575,-8.63439,VNG4,16,BUS,12,#FF7900
901,MNH2,Maninho,41.109537,-8.632652,VNG4,17,BUS,12,#FF7900
901,PCTO2,Praceta Oliveiras,41.111308,-8.629424,VNG4,18,BUS,12,#FF7900
901,NVL2,Nova Lisboa,41.11334,-8.63103,VNG4,19,BUS,12,#FF7900
901,PDI2,Pedreiras,41.112349,-8.633423,VNG4,20,BUS,12,#FF7900
901,RDA2,Rego D Água,41.11187,-8.63613,VNG4,21,BUS,12,#FF7900
901,PTD2,Pitada,41.113818,-8.635471,VNG4,22,BUS,12,#FF7900
901,GDR2,Gandara,41.116203,-8.634285,VNG4,23,BUS,12,#FF7900
901,QBV2,Quinta Bela Vista,41.118814,-8.634695,VNG4,24,BUS,12,#FF7900
901,RMT2,R. Das Matas,41.120776,-8.633346,VNG1,25,BUS,12,#FF7900
901,LGDM2,L. Domingos Matos,41.12243,-8.63267,VNG1,26,BUS,12,#FF7900
901,COB3,Coimbrões,41.12425,-8.631417,VNG1,27,BUS,12,#FF7900
901,LV2,Lavouras,41.125778,-8.631917,VNG1,28,BUS,12,#FF7900
901,PRMR2,Pr. M. Silva Reis,41.127882,-8.631928,VNG1,29,BUS,12,#FF7900
901,MJP2,Major Pála,41.13064,-8.63113,VNG1,30,BUS,12,#FF7900
901,LGM2,Lgo. Montinho,41.134583,-8.630667,VNG1,31,BUS,12,#FF7900
901,1DAG2,Dr.antónio Granjo,41.13535,-8.62534,VNG1,32,BUS,12,#FF7900
901,AGRO2,Agro,41.13606,-8.62509,VNG1,33,BUS,12,#FF7900
901,VTC2,Viterbo Campos,41.138582,-8.623094,VNG1,34,BUS,12,#FF7900
901,FTN2,Fonte Nova,41.137984,-8.621661,VNG1,35,BUS,12,#FF7900
901,CAVE4,Lgo. Da Cruz,41.137128,-8.619641,VNG1,36,BUS,12,#FF7900
901,LGAJ3,Lgo. Aljubarrota,41.136844,-8.618467,VNG1,37,BUS,12,#FF7900
901,SRP,Serpa Pinto,41.136431,-8.618264,VNG1,38,BUS,12,#FF7900
901,RMOT2,Rosa Mota,41.131472,-8.618056,VNG1,39,BUS,12,#FF7900
901,CHP2,Choupelo,41.132861,-8.611917,VNG1,40,BUS,12,#FF7900
901,GENT5,General Torres,41.133814,-8.609101,VNG1,41,BUS,12,#FF7900
901,GNR2,Gnr,41.135659,-8.611459,VNG1,42,BUS,12,#FF7900
901,PLU2,Ponte Luíz I,41.138448,-8.60989,VNG1,43,BUS,12,#FF7900
901,ELVG2,Elevador Guindais,41.14125,-8.61067,PRT1,44,BUS,12,#FF7900
901,RBR2,Ribeira,41.141218,-8.614264,PRT1,45,BUS,12,#FF7900
901,MS1,Mouzinho Silveira,41.143583,-8.612972,PRT1,46,BUS,12,#FF7900
901,SBNT3,Est. S.bento,41.144778,-8.611333,PRT1,47,BUS,12,#FF7900
901,PRDJ2,Pr.d.joão I,41.148022,-8.60815,PRT1,48,BUS,12,#FF7900
901,MCBL1,Mercado Do Bolhão,41.149525,-8.607392,PRT1,49,BUS,12,#FF7900
901,TRD4,Trindade,41.151226,-8.60956,PRT1,50,BUS,12,#FF7900
208,AL2,Av. Aliados,41.147471,-8.610932,PRT1,1,BUS,12,#187EC2
208,TRD6,Trindade,41.151033,-8.610854,PRT1,2,BUS,12,#187EC2
208,PRFL,Pr.filipa De Lencastre,41.148261,-8.612768,PRT1,3,BUS,12,#187EC2
208,GGF,Guil. G. Fernandes,41.14756,-8.614767,PRT1,4,BUS,12,#187EC2
208,CMO,Carmo,41.147223,-8.616926,PRT1,5,BUS,12,#187EC2
208,HSA5,Hosp. St. António,41.147766,-8.62245,PRT1,6,BUS,12,#187EC2
208,PAL3,Palácio,41.149512,-8.625532,PRT1,7,BUS,12,#187EC2
208,PRG1,Pr. Da Galiza,41.153444,-8.626333,PRT1,8,BUS,12,#187EC2
208,BS1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,9,BUS,12,#187EC2
208,BCM3,Boavista-casa Da Música,41.159458,-8.628619,PRT1,10,BUS,12,#187EC2
208,GRC1,Graciosa,41.162921,-8.627502,PRT1,11,BUS,12,#187EC2
208,CSBV,Casa De Saúde Da Boavista,41.164532,-8.632138,PRT1,12,BUS,12,#187EC2
208,SDP1,Sidónio Pais,41.164563,-8.637004,PRT1,13,BUS,12,#187EC2
208,ABSS1,Av. Do Bessa,41.165323,-8.643091,PRT1,14,BUS,12,#187EC2
208,SJBC1,S.joão Bosco,41.166131,-8.647841,PRT2,15,BUS,12,#187EC2
208,1SJB1,S. João Brito,41.166573,-8.649752,PRT2,16,BUS,12,#187EC2
208,IRM1,Igreja De Ramalde,41.168195,-8.648773,PRT2,17,BUS,12,#187EC2
208,CRM1,Casa De Ramalde,41.16828,-8.645873,PRT2,18,BUS,12,#187EC2
208,BRRM1,Br. Ramalde,41.170415,-8.648508,PRT2,19,BUS,12,#187EC2
208,BRCP1,Br. Campinas,41.169052,-8.650898,PRT2,20,BUS,12,#187EC2
208,CSR1,C. Saúde Ramalde,41.169691,-8.65383,PRT2,21,BUS,12,#187EC2
208,ANTG1,Antunes Guimarães,41.170528,-8.655699,PRT2,22,BUS,12,#187EC2
208,BFTM1,Br. Fonte Da Moura,41.171022,-8.657982,PRT2,23,BUS,12,#187EC2
208,REV1,Revilão,41.173215,-8.660376,PRT2,24,BUS,12,#187EC2
208,LDDM1,Lidador/m.moniz,41.175223,-8.661443,PRT2,25,BUS,12,#187EC2
208,CSA3,C.saúde De Aldoar,41.175976,-8.666497,PRT2,26,BUS,12,#187EC2
208,LDSM2,Lidador-soeiro Mendes,41.176386,-8.664087,PRT2,27,BUS,12,#187EC2
208,MF1,Martim Freitas,41.174165,-8.662503,PRT2,28,BUS,12,#187EC2
208,VLN1,Vila Nova,41.172602,-8.664359,PRT2,29,BUS,12,#187EC2
208,ALCF1,Alcaide Faria,41.17123,-8.666958,PRT2,30,BUS,12,#187EC2
208,ALD1,Aldoar Junta  Freg.,41.170948,-8.670673,PRT2,31,BUS,12,#187EC2
501,AL2,Av. Aliados,41.147471,-8.610932,PRT1,1,BUS,12,#FCD116
501,TRD6,Trindade,41.151033,-8.610854,PRT1,2,BUS,12,#FCD116
501,PRFL,Pr.filipa De Lencastre,41.148261,-8.612768,PRT1,3,BUS,12,#FCD116
501,GGF,Guil. G. Fernandes,41.14756,-8.614767,PRT1,4,BUS,12,#FCD116
501,CMO,Carmo,41.147223,-8.616926,PRT1,5,BUS,12,#FCD116
501,HSA5,Hosp. St. António,41.147766,-8.62245,PRT1,6,BUS,12,#FCD116
501,PAL3,Palácio,41.149512,-8.625532,PRT1,7,BUS,12,#FCD116
501,PRG1,Pr. Da Galiza,41.153444,-8.626333,PRT1,8,BUS,12,#FCD116
501,BS1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,9,BUS,12,#FCD116
501,BCM3,Boavista-casa Da Música,41.159458,-8.628619,PRT1,10,BUS,12,#FCD116
501,GRC1,Graciosa,41.162921,-8.627502,PRT1,11,BUS,12,#FCD116
501,CSBV,Casa De Saúde Da Boavista,41.164532,-8.632138,PRT1,12,BUS,12,#FCD116
501,SDP1,Sidónio Pais,41.164563,-8.637004,PRT1,13,BUS,12,#FCD116
501,ABSS1,Av. Do Bessa,41.165323,-8.643091,PRT1,14,BUS,12,#FCD116
501,SJBC1,S.joão Bosco,41.166131,-8.647841,PRT2,15,BUS,12,#FCD116
501,1SJB1,S. João Brito,41.166573,-8.649752,PRT2,16,BUS,12,#FCD116
501,IRM1,Igreja De Ramalde,41.168195,-8.648773,PRT2,17,BUS,12,#FCD116
501,BRCP1,Br. Campinas,41.169052,-8.650898,PRT2,18,BUS,12,#FCD116
501,CSR1,C. Saúde Ramalde,41.169691,-8.65383,PRT2,19,BUS,12,#FCD116
501,ANTG1,Antunes Guimarães,41.170528,-8.655699,PRT2,20,BUS,12,#FCD116
501,LDD2,Lidador,41.170307,-8.657482,PRT2,21,BUS,12,#FCD116
501,BFTM3,Br. Fonte Da Moura,41.170672,-8.660988,PRT2,22,BUS,12,#FCD116
501,PDVD5,Pedra Verde,41.172777,-8.662484,PRT2,23,BUS,12,#FCD116
501,IGAL2,Igreja De  Aldoar,41.170422,-8.666268,PRT2,24,BUS,12,#FCD116
