route_code,stop_code,stop_name,latitude,longitude,zone_code,sequence,transport_type,zone_id,hex_color
209,PLNT2,Planetário,41.152694,-8.63725,PRT1,9,BUS,12,#637939
209,GGT2,Gólgota,41.152444,-8.634111,PRT1,10,BUS,12,#637939
209,JM2,Junta Massarelos,41.152528,-8.630306,PRT1,11,BUS,12,#637939
209,PRG1,Pr. Da Galiza,41.153444,-8.626333,PRT1,12,BUS,12,#637939
209,BS1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,13,BUS,12,#637939
209,BCM2,Boavista-casa Da Música,41.15978,-8.6286,PRT1,14,BUS,12,#637939
209,GRC1,Graciosa,41.162921,-8.627502,PRT1,15,BUS,12,#637939
209,CVI4,Carvalhido,41.16632,-8.626489,PRT1,16,BUS,12,#637939
209,HPRL3,Hospital Da Prelada,41.169972,-8.629111,PRT1,17,BUS,12,#637939
209,CTS1,Castelos,41.168611,-8.630222,PRT1,18,BUS,12,#637939
209,MLAM1,Maria Lamas,41.17,-8.632111,PRT1,19,BUS,12,#637939
209,CPR1,Casa Da Prelada,41.173,-8.633167,PRT2,20,BUS,13,#8C6D31
209,PREL2,Prelada,41.173402,-8.637067,PRT2,21,BUS,13,#8C6D31
300,ESED2,Hosp. S. João (urgência),41.183016,-8.601094,PRT3,1,BUS,14,#843C39
300,FEUP2,Esc. Sup. Educação,41.181185,-8.597752,PRT3,2,BUS,14,#843C39
300,PDLF1,Faculdade De Engenharia,41.179083,-8.59875,PRT3,3,BUS,14,#843C39
300,FOUT1,Pavilhão Desportivo Luís Falcão,41.176883,-8.595764,PRT3,4,BUS,14,#843C39
300,IARS1,Fonte Do Outeiro,41.177272,-8.589783,PRT3,5,BUS,14,#843C39
300,DESS1,Igreja Areosa,41.177118,-8.588047,PRT3,6,BUS,14,#843C39
300,BRRS2,Dr. Eduardo Santos Silva,41.174499,-8.587836,PRT3,7,BUS,14,#843C39
300,CF4,Barrocas,41.171884,-8.587983,PRT3,8,BUS,14,#843C39
300,ANT2,Conde Ferreira,41.169599,-8.588872,PRT3,9,BUS,14,#843C39
300,MAV2,Antas (l. Cidadão),41.164927,-8.589178,PRT1,10,BUS,12,#637939
300,SCRP6,Monte Aventino,41.163168,-8.590407,PRT1,11,BUS,12,#637939
300,ESR2,S. Crispim,41.160442,-8.592356,PRT1,12,BUS,12,#637939
300,BL2,Esc.soares Dos Reis,41.15737,-8.594116,PRT1,13,BUS,12,#637939
300,NAVE2,Barros Lima,41.154462,-8.595791,PRT1,14,BUS,12,#637939
300,C24A3,Nave,41.151585,-8.597456,PRT1,15,BUS,12,#637939
300,PRDR3,Campo 24 De Agosto,41.148611,-8.598785,PRT1,16,BUS,12,#637939
300,SLZ3,Prado Repouso,41.146347,-8.59758,PRT1,17,BUS,12,#637939
300,DQL1,S. Lázaro,41.145801,-8.601334,PRT1,18,BUS,12,#637939
300,ALXH3,Duque Loulé,41.145532,-8.603616,PRT1,19,BUS,12,#637939
300,BTLH1,Alex. Herculano,41.144243,-8.60525,VNG1,20,BUS,23,#6BAED6
300,PRDJ,Batalha,41.145083,-8.607167,PRT1,21,BUS,12,#637939
300,PRFL,Pr. D. João I,41.147581,-8.609126,PRT1,22,BUS,12,#637939
300,GGF1,Pr.filipa De Lencastre,41.148261,-8.612768,PRT1,23,BUS,12,#637939
300,CMO,Guilherme Gomes Fernandes,41.147666,-8.614669,PRT1,24,BUS,12,#637939
300,1DBR1,Carmo,41.147223,-8.616926,PRT1,25,BUS,12,#637939
300,1MGB1,Diogo Brandão,41.149593,-8.617603,PRT1,26,BUS,12,#637939
300,MATR1,Miguel Bombarda,41.149826,-8.619795,PRT1,27,BUS,12,#637939
300,TRH1,Maternidade,41.151358,-8.621152,PRT1,28,BUS,12,#637939
300,CVA2,Torrinha,41.153277,-8.62094,PRT1,29,BUS,12,#637939
300,CMIC1,Carvalhosa,41.156114,-8.620723,PRT1,30,BUS,12,#637939
300,CZV1,Carolina Michaelis,41.157882,-8.622095,PRT1,31,BUS,12,#637939
300,QTAM1,Cruz Vermelha,41.160797,-8.624642,PRT1,32,BUS,12,#637939
300,CVI1,Quinta Amarela,41.16231,-8.624689,PRT1,33,BUS,12,#637939
300,HPRL1,Carvalhido,41.166523,-8.624995,PRT1,34,BUS,12,#637939
300,CI21,Hosp. Prelada,41.169321,-8.625564,PRT1,35,BUS,12,#637939
300,PPR1,Cintura Interna,41.172775,-8.626341,PRT1,36,BUS,12,#637939
300,LARZ,Parque Da Prelada,41.175255,-8.627587,PRT2,37,BUS,13,#8C6D31
300,STLZ1,Laroze Rocha,41.176227,-8.624135,PRT2,38,BUS,13,#8C6D31
300,BRA4,Sta. Luzia,41.177314,-8.624858,MAI1,39,BUS,5,#9467BD
300,MIS3,Br. Do Amial,41.176697,-8.620769,PRT2,40,BUS,13,#8C6D31
300,TLHR2,Miosótis,41.177785,-8.619061,PRT2,41,BUS,13,#8C6D31
300,AVTE1,Telheira,41.177192,-8.614195,PRT3,42,BUS,14,#843C39
300,ISEP1,Almeida Valente,41.176714,-8.611342,PRT3,43,BUS,14,#843C39
300,IB3,I.s.e.p.,41.178572,-8.609143,PRT3,44,BUS,14,#843C39
300,ST3,Ilha Brava,41.181782,-8.609291,PRT3,45,BUS,14,#843C39
300,IPO4,S. Tomé,41.183804,-8.609404,PRT3,46,BUS,14,#843C39
300,HSJ6,Ipo (circunval.),41.183915,-8.604387,PRT3,47,BUS,14,#843C39
300,HSJ6,Hosp. S. João (urgência),41.183016,-8.601094,PRT3,48,BUS,14,#843C39
301,IPO5,Hosp. S. João (circunvalação),41.183316,-8.600639,PRT3,1,BUS,14,#843C39
301,ST4,Ipo (circunval.),41.184504,-8.605666,PRT3,2,BUS,14,#843C39
301,IB2,S. Tomé,41.183987,-8.609581,PRT3,3,BUS,14,#843C39
301,ISEP2,Ilha Brava,41.181592,-8.609486,PRT3,4,BUS,14,#843C39
301,AVTE2,I.s.e.p.,41.178296,-8.609317,PRT3,5,BUS,14,#843C39
301,TLHR3,Almeida Valente,41.17682,-8.611525,PRT3,6,BUS,14,#843C39
301,MIS4,R.telheira,41.177829,-8.614611,PRT3,7,BUS,14,#843C39
301,BRA5,Miosótis,41.178062,-8.618982,PRT2,8,BUS,13,#8C6D31
301,STLZ2,Br. Do Amial,41.176833,-8.62,PRT2,9,BUS,13,#8C6D31
301,PPR2,S.ta Luzia,41.177376,-8.624953,PRT2,10,BUS,13,#8C6D31
301,CI22,Parque Da Prelada,41.175073,-8.627708,PRT2,11,BUS,13,#8C6D31
301,HPRL2,Cintura Interna,41.172063,-8.626326,PRT1,12,BUS,12,#637939
301,CVI2,Hosp. Prelada,41.170099,-8.625925,PRT1,13,BUS,12,#637939
301,QTAM2,Carvalhido,41.16675,-8.62525,PRT1,14,BUS,12,#637939
301,CZV2,Quinta Amarela,41.162754,-8.624869,PRT1,15,BUS,12,#637939
301,CMIC2,Cruz Vermelha,41.161306,-8.624778,PRT1,16,BUS,12,#637939
301,ICDF1,Carolina Michaelis,41.158107,-8.622771,PRT1,17,BUS,12,#637939
301,CDF2,Igreja Cedofeita,41.155825,-8.622266,PRT1,18,BUS,12,#637939
301,TRH3,Cedofeita,41.15453,-8.61893,VNG4,19,BUS,26,#9E9AC8
301,MATR2,Iscet,41.151883,-8.617813,PRT1,20,BUS,12,#637939
301,MGB2,Maternidade,41.150519,-8.621981,PRT1,21,BUS,12,#637939
301,HSA,Miguel Bombarda,41.150028,-8.623055,PRT1,22,BUS,12,#637939
301,CORD7,Hosp.sto. António,41.146508,-8.620199,PRT1,23,BUS,12,#637939
301,1LOI3,Cordoaria,41.145224,-8.616026,PRT1,24,BUS,12,#637939
301,1SBNT1,Lóios,41.145883,-8.612838,PRT1,25,BUS,12,#637939
301,LPDZ,Est.s.bento,41.144628,-8.610812,PRT1,26,BUS,12,#637939
301,BTLH6,L.go 1º Dezembro,41.14315,-8.60897,PRT1,27,BUS,12,#637939
301,SLZ1,Batalha,41.144912,-8.604411,PRT1,28,BUS,12,#637939
301,PDR4,S. Lázaro,41.145505,-8.602728,PRT1,29,BUS,12,#637939
301,C24A1,Padrão,41.14648,-8.601562,PRT1,30,BUS,12,#637939
301,BL4,Campo 24 De Agosto,41.148755,-8.598393,PRT1,31,BUS,12,#637939
301,ESR1,Barros Lima,41.154809,-8.595495,PRT1,32,BUS,12,#637939
301,SCRP5,Esc.soares Dos Reis,41.158061,-8.593543,PRT1,33,BUS,12,#637939
301,MAV1,S. Crispim,41.160844,-8.591928,PRT1,34,BUS,12,#637939
301,ANT1,Monte Aventino,41.163097,-8.590204,PRT1,35,BUS,12,#637939
301,RC1,Antas (l. Cidadão),41.165462,-8.588749,PRT1,36,BUS,12,#637939
301,BRRS1,R. Contumil,41.16969,-8.58681,PRT3,37,BUS,14,#843C39
301,DESS2,Barrocas,41.17244,-8.58749,PRT3,38,BUS,14,#843C39
301,IARS2,Dr. Eduardo Santos Silva,41.174694,-8.588166,PRT3,39,BUS,14,#843C39
301,FOUT2,Igreja Areosa,41.176666,-8.587737,PRT3,40,BUS,14,#843C39
301,PDLF2,Fonte Do Outeiro,41.177395,-8.589849,PRT3,41,BUS,14,#843C39
301,FEUP1,Pavilhão Desportivo Luís Falcão,41.177066,-8.594781,PRT3,42,BUS,14,#843C39
301,ESED1,Faculdade De Engenharia,41.179298,-8.598458,PRT3,43,BUS,14,#843C39
301,HSJ12,Esc. Sup. Educação,41.180833,-8.59775,PRT3,44,BUS,14,#843C39
301,HSJ12,Hosp. S. João (circunvalação),41.183316,-8.600639,PRT3,45,BUS,14,#843C39
302,PDR3,Campo 24 De Agosto,41.148611,-8.598785,PRT1,1,BUS,12,#637939
302,COLS,Largo Do Padrão,41.147389,-8.601667,PRT1,2,BUS,12,#637939
302,PRDJ,Coliseu Do Porto,41.146611,-8.604694,PRT1,3,BUS,12,#637939
302,PRFL,Pr. D. João I,41.147581,-8.609126,PRT1,4,BUS,12,#637939
302,GGF,Pr.filipa De Lencastre,41.148261,-8.612768,PRT1,5,BUS,12,#637939
302,CMO,Guil. G. Fernandes,41.14756,-8.614767,PRT1,6,BUS,12,#637939
302,HSA5,Carmo,41.147223,-8.616926,PRT1,7,BUS,12,#637939
302,PAL3,Hosp. St. António,41.147766,-8.62245,PRT1,8,BUS,12,#637939
302,PRG1,Palácio,41.149512,-8.625532,PRT1,9,BUS,12,#637939
302,BS1,Pr. Da Galiza,41.153444,-8.626333,PRT1,10,BUS,12,#637939
302,BVCT1,Boavista - B.sucesso,41.156403,-8.62793,PRT1,11,BUS,12,#637939
302,CZV3,Boavista Correios,41.158118,-8.627838,PRT1,12,BUS,12,#637939
302,RA1,Cruz Vermelha,41.159528,-8.625294,PRT1,13,BUS,12,#637939
302,MRR1,Ramada Alta,41.160306,-8.622083,PRT1,14,BUS,12,#637939
302,MTCV,Marracuene,41.161639,-8.620306,PRT1,15,BUS,12,#637939
302,CTP,Monte Cativo,41.162269,-8.616061,PRT1,16,BUS,12,#637939
302,AQL2,Clube Ténis Porto,41.162028,-8.614109,PRT1,17,BUS,12,#637939
302,FG2,Antero De Quental,41.16158,-8.61082,PRT1,18,BUS,12,#637939
302,MPL11,Faria Guimarães,41.161208,-8.608577,PRT1,19,BUS,12,#637939
302,RALG,Marquês,41.160712,-8.606003,PRT1,20,BUS,12,#637939
302,SI1,R. Da Alegria,41.15975,-8.602444,PRT1,21,BUS,12,#637939
302,ESCN1,S.to Isidro,41.157885,-8.601747,PRT1,22,BUS,12,#637939
302,MOR1,Escola Normal,41.155361,-8.602778,PRT1,23,BUS,12,#637939
302,STP1,Moreira,41.153778,-8.603417,PRT1,24,BUS,12,#637939
302,MRD,Santos Pousada,41.15325,-8.600278,PRT1,25,BUS,12,#637939
302,C24A3,Moreda,41.150833,-8.600222,PRT1,26,BUS,12,#637939
302,C24A3,Campo 24 De Agosto,41.148611,-8.598785,PRT1,27,BUS,12,#637939
303,DJOA4,Campo 24 Agosto,41.148926,-8.598532,PRT1,1,BUS,12,#637939
303,RFZ1,D. João Iv,41.148972,-8.601694,PRT1,2,BUS,12,#637939
303,MOR2,Rua Firmeza,41.150699,-8.602135,PRT1,3,BUS,12,#637939
303,ESCN2,Moreira,41.153012,-8.602295,PRT1,4,BUS,12,#637939
303,SI2,Escola Normal,41.155514,-8.602527,PRT1,5,BUS,12,#637939
303,AUS,Sto. Isidro,41.158355,-8.601427,PRT1,6,BUS,12,#637939
303,MPL7,Esc. Aurélia Sousa,41.160422,-8.600584,PRT1,7,BUS,12,#637939
303,FG1,Marquês,41.161779,-8.603144,PRT1,8,BUS,12,#637939
303,AQL1,Faria Guimarães,41.162349,-8.607538,PRT1,9,BUS,12,#637939
303,PISC,Antero De Quental,41.162655,-8.610094,PRT1,10,BUS,12,#637939
303,BSB,Piscina Constit.,41.163038,-8.61303,PRT1,11,BUS,12,#637939
303,BCG,Sapador. Bombeiros,41.163368,-8.615675,PRT1,12,BUS,12,#637939
303,SP,Bcg,41.163655,-8.617959,PRT1,13,BUS,12,#637939
303,RA2,Serpa Pinto,41.163308,-8.620848,VNG1,14,BUS,23,#6BAED6
303,CZV4,Ramada Alta,41.160803,-8.621211,PRT1,15,BUS,12,#637939
303,BCM1,Cruz Vermelha,41.16018,-8.62378,PRT1,16,BUS,12,#637939
303,BVCM3,Boavista-casa Da Música,41.15895,-8.62942,PRT1,17,BUS,12,#637939
303,BS2,Boavista Cemitério,41.157164,-8.629998,PRT1,18,BUS,12,#637939
303,PRG2,Boavista - B.sucesso,41.155301,-8.628261,PRT1,19,BUS,12,#637939
303,PAL4,Pr. Da Galiza,41.153339,-8.626522,PRT1,20,BUS,12,#637939
303,HSA,Palácio,41.148321,-8.624756,PRT1,21,BUS,12,#637939
303,CORD7,Hosp.sto. António,41.146508,-8.620199,PRT1,22,BUS,12,#637939
303,1LOI3,Cordoaria,41.145224,-8.616026,PRT1,23,BUS,12,#637939
303,1SBNT1,Lóios,41.145883,-8.612838,PRT1,24,BUS,12,#637939
303,LPDZ,Est.s.bento,41.144628,-8.610812,PRT1,25,BUS,12,#637939
303,BTLH6,L.go 1º Dezembro,41.14315,-8.60897,PRT1,26,BUS,12,#637939
303,SLZ1,Batalha,41.144912,-8.604411,PRT1,27,BUS,12,#637939
303,PDR4,S. Lázaro,41.145505,-8.602728,PRT1,28,BUS,12,#637939
303,C24A4,Padrão,41.14648,-8.601562,PRT1,29,BUS,12,#637939
303,C24A4,Campo 24 Agosto,41.148926,-8.598532,PRT1,30,BUS,12,#637939
304,AAL2,Av. Aliados,41.148818,-8.610472,PRT1,1,BUS,12,#637939
304,TRD1,Trindade,41.151789,-8.609572,PRT1,2,BUS,12,#637939
304,GCRT1,Gonçalo Cristóvão,41.154194,-8.609611,PRT1,3,BUS,12,#637939
304,PRR3,Pr. Da República,41.155268,-8.611623,PRT1,4,BUS,12,#637939
304,LAPA1,Lapa,41.156833,-8.612333,PRT1,5,BUS,12,#637939
304,HSM3,Hosp. S.ta Maria,41.16039,-8.611547,PRT1,6,BUS,12,#637939
304,CONS3,Constituição,41.163468,-8.610949,PRT1,7,BUS,12,#637939
304,VFM7,Vale Formoso,41.166271,-8.611372,PRT1,8,BUS,12,#637939
304,CSP1,C. Saúde Paranhos,41.168837,-8.61237,PRT1,9,BUS,12,#637939
304,ADA4,Arca D Água,41.171397,-8.612681,PRT1,10,BUS,12,#637939
304,CI31,Cintura Interna,41.173917,-8.613194,PRT1,11,BUS,12,#637939
304,CAM1,Carlos Amarante,41.175448,-8.61365,PRT3,12,BUS,14,#843C39
304,BRRG1,Br.regado,41.17553,-8.616016,PRT2,13,BUS,13,#8C6D31
304,CPSF1,Capela Sra.fátima,41.175028,-8.619444,PRT2,14,BUS,13,#8C6D31
304,BRA1,Br.do Amial,41.176449,-8.620077,PRT2,15,BUS,13,#8C6D31
304,STLZ5,Sta. Luzia,41.177535,-8.623342,MAI1,16,BUS,5,#9467BD
304,STLN1,Sta. Luzia (norte),41.179588,-8.624333,PRT2,17,BUS,13,#8C6D31
305,CORD4,Cordoaria,41.145111,-8.616194,PRT1,1,BUS,12,#637939
305,AL2,Av. Aliados,41.147471,-8.610932,PRT1,2,BUS,12,#637939
305,1AL6,Av.aliados,41.149118,-8.61001,PRT1,3,BUS,12,#637939
305,SCAT1,S.ta Catarina,41.148215,-8.60598,PRT2,4,BUS,13,#8C6D31
305,PDR,Largo Do Padrão,41.14736,-8.60294,PRT1,5,BUS,12,#637939
305,C24A1,Campo 24 De Agosto,41.148755,-8.598393,PRT1,6,BUS,12,#637939
305,BL4,Barros Lima,41.154809,-8.595495,PRT1,7,BUS,12,#637939
305,ESR1,Esc.soares Dos Reis,41.158061,-8.593543,PRT1,8,BUS,12,#637939
305,SCRP5,S. Crispim,41.160844,-8.591928,PRT1,9,BUS,12,#637939
305,MAV1,Monte Aventino,41.163097,-8.590204,PRT1,10,BUS,12,#637939
305,ANT1,Antas (l. Cidadão),41.165462,-8.588749,PRT1,11,BUS,12,#637939
305,RC1,R. Contumil,41.16969,-8.58681,PRT3,12,BUS,14,#843C39
305,BRCC1,Br. Costa Cabral,41.171956,-8.585643,PRT3,13,BUS,14,#843C39
305,STJ1,Sta. Justa,41.173674,-8.58479,PRT3,14,BUS,14,#843C39
305,RGSM1,Rodrigues Semide,41.177336,-8.582941,PRT3,15,BUS,14,#843C39
305,ROTA2,Rot. Da Areosa,41.179583,-8.582083,PRT3,16,BUS,14,#843C39
305,ARS5,Areosa,41.181499,-8.583984,PRT3,17,BUS,14,#843C39
305,ENX2,Enxurreiras,41.179851,-8.588559,PRT3,18,BUS,14,#843C39
305,ASP4,Asprela,41.182194,-8.596472,MAI1,19,BUS,5,#9467BD
305,HSJ10,Hosp. S. João (circunvalação),41.183111,-8.59975,PRT3,20,BUS,14,#843C39
305,IPO4,Ipo (circunval.),41.183915,-8.604387,PRT3,21,BUS,14,#843C39
305,0HSJ8,Hosp. S. João (circunvalação),41.18298,-8.60045,PRT3,22,BUS,14,#843C39
400,TRD6,Trindade,41.151033,-8.610854,PRT1,1,BUS,12,#637939
400,AL3,Av. Aliados,41.146414,-8.611629,PRT1,2,BUS,12,#637939
400,1SBNT1,Est.s.bento,41.144628,-8.610812,PRT1,3,BUS,12,#637939
400,LPDZ,L.go 1º Dezembro,41.14315,-8.60897,PRT1,4,BUS,12,#637939
400,BTLH6,Batalha,41.144912,-8.604411,PRT1,5,BUS,12,#637939
400,SLZ1,S. Lázaro,41.145505,-8.602728,PRT1,6,BUS,12,#637939
400,DT2,Duque Terceira,41.145838,-8.598713,PRT1,7,BUS,12,#637939
400,PRDR2,Prado Repouso,41.145953,-8.596645,PRT1,8,BUS,12,#637939
400,HER1,Heroismo,41.14653,-8.5922,PRT1,9,BUS,12,#637939
400,CSS2,Capela Sra. Saúde,41.147043,-8.589326,PRT1,10,BUS,12,#637939
400,CMP4,Campanhã,41.147242,-8.587322,PRT1,11,BUS,12,#637939
400,NDA1,Noeda,41.146187,-8.584223,PRT1,12,BUS,12,#637939
400,EDP1,Edp,41.145413,-8.579668,PRT1,13,BUS,12,#637939
400,FRX3,Freixo,41.146211,-8.578232,PRT3,14,BUS,14,#843C39
400,RSH,Sra. Da Hora,41.145325,-8.576677,PRT3,15,BUS,14,#843C39
400,SP3,S. Pedro,41.146939,-8.573315,MTS1,16,BUS,9,#BCBD22
400,MERL,Meiral,41.14874,-8.57254,GDM1,17,BUS,3,#2CA02C
400,VML,Viela Meiral,41.14957,-8.571063,PRT3,18,BUS,14,#843C39
400,LGT1,Lagarteiro,41.151533,-8.568654,PRT3,19,BUS,14,#843C39
400,AZV3,Azevedo,41.151953,-8.567013,PRT3,20,BUS,14,#843C39
400,BLGT1,Br. Lagarteiro,41.153388,-8.567341,PRT3,21,BUS,14,#843C39
400,PQO1,Parque Oriental,41.155082,-8.568165,PRT3,22,BUS,14,#843C39
400,LGTN1,Lagarteiro (norte),41.156142,-8.571117,PRT3,23,BUS,14,#843C39
400,CPTO1,Cerco Do Porto,41.160405,-8.570286,PRT3,24,BUS,14,#843C39
400,PREG1,Peso Da Régua,41.162308,-8.569512,PRT3,25,BUS,14,#843C39
400,ESCL,Escolas,41.164186,-8.57037,PRT3,26,BUS,14,#843C39
400,SR1,S. Roque,41.166109,-8.569516,PRT3,27,BUS,14,#843C39
400,TPT2,Tv. Da Ponte,41.167444,-8.564694,PRT3,28,BUS,14,#843C39
400,EQ6,Eça De Queiros,41.169361,-8.565722,PRT3,29,BUS,14,#843C39
400,VLC2,Vila Cova,41.173028,-8.567403,PRT3,30,BUS,14,#843C39
400,PQN2,Parque Nascente,41.174373,-8.56728,PRT3,31,BUS,14,#843C39
400,PQN3,Parque Nascente,41.175841,-8.565553,PRT3,32,BUS,14,#843C39
401,BLRB4,Bolhão,41.150976,-8.606997,PRT1,1,BUS,12,#637939
401,MCBL,Mercado Do Bolhão,41.149509,-8.607564,PRT1,2,BUS,12,#637939
401,SCAT1,S.ta Catarina,41.148215,-8.60598,PRT2,3,BUS,13,#8C6D31
401,PDR,Largo Do Padrão,41.14736,-8.60294,PRT1,4,BUS,12,#637939
401,C24A1,Campo 24 De Agosto,41.148755,-8.598393,PRT1,5,BUS,12,#637939
401,BL4,Barros Lima,41.154809,-8.595495,PRT1,6,BUS,12,#637939
401,ESR1,Esc.soares Dos Reis,41.158061,-8.593543,PRT1,7,BUS,12,#637939
401,SCRP5,S. Crispim,41.160844,-8.591928,PRT1,8,BUS,12,#637939
401,MAV1,Monte Aventino,41.163097,-8.590204,PRT1,9,BUS,12,#637939
401,IANT3,Igreja Das Antas,41.163654,-8.588904,PRT1,10,BUS,12,#637939
401,AANT1,Alameda Das Antas,41.162712,-8.586017,PRT1,11,BUS,12,#637939
401,EDRG1,Estádio Do Dragão,41.160278,-8.583806,PRT1,12,BUS,12,#637939
401,CRJ1,Corujeira,41.159285,-8.580922,PRT3,13,BUS,14,#843C39
401,FSTO1,Ferr. Dos Santos,41.159722,-8.577472,PRT3,14,BUS,14,#843C39
401,FALC,Falcão,41.160278,-8.575222,PRT3,15,BUS,14,#843C39
401,CRT2,Cartes,41.161361,-8.572944,PRT3,16,BUS,14,#843C39
401,PREG,Peso Da Régua,41.161306,-8.569583,PRT3,17,BUS,14,#843C39
401,CPTO,Cerco Do Porto,41.159889,-8.570306,PRT3,18,BUS,14,#843C39
401,PSG,Pedras Salgadas,41.159333,-8.569111,PRT3,19,BUS,14,#843C39
401,VNFZ2,Vila Nova Foz Côa,41.161766,-8.566725,PRT3,20,BUS,14,#843C39
401,RCP2,R. Cerco Do Porto,41.164833,-8.567389,PRT3,21,BUS,14,#843C39
401,SRGB1,S. Roque G. Barros,41.166942,-8.570549,PRT3,22,BUS,14,#843C39
402,BS7,Boavista - B.sucesso,41.156031,-8.628628,PRT1,1,BUS,12,#637939
402,BVCT1,Boavista Correios,41.158118,-8.627838,PRT1,2,BUS,12,#637939
402,CZV3,Cruz Vermelha,41.159528,-8.625294,PRT1,3,BUS,12,#637939
402,RA1,Ramada Alta,41.160306,-8.622083,PRT1,4,BUS,12,#637939
402,MRR1,Marracuene,41.161639,-8.620306,PRT1,5,BUS,12,#637939
402,MTCV,Monte Cativo,41.162269,-8.616061,PRT1,6,BUS,12,#637939
402,CTP,Clube Ténis Porto,41.162028,-8.614109,PRT1,7,BUS,12,#637939
402,AQL2,Antero De Quental,41.16158,-8.61082,PRT1,8,BUS,12,#637939
402,FG2,Faria Guimarães,41.161208,-8.608577,PRT1,9,BUS,12,#637939
402,MPL11,Marquês,41.160712,-8.606003,PRT1,10,BUS,12,#637939
402,RALG,R. Da Alegria,41.15975,-8.602444,PRT1,11,BUS,12,#637939
402,CAZ,Coutinho Azevedo,41.159332,-8.596994,PRT1,12,BUS,12,#637939
402,SCR4,S. Crispim,41.160663,-8.592856,PRT1,13,BUS,12,#637939
402,MAV1,Monte Aventino,41.163097,-8.590204,PRT1,14,BUS,12,#637939
402,ANT1,Antas (l. Cidadão),41.165462,-8.588749,PRT1,15,BUS,12,#637939
402,FMAG,Fernão Magalhães,41.168684,-8.58645,PRT3,16,BUS,14,#843C39
402,FTC1,Fonte De Contumil,41.1683,-8.582749,PRT3,17,BUS,14,#843C39
402,BCNT,Br.contumil,41.16583,-8.580748,PRT3,18,BUS,14,#843C39
402,CNTM,Contumil (metro),41.165438,-8.579589,PRT3,19,BUS,14,#843C39
402,CRT1,Cartes,41.162692,-8.574888,PRT3,20,BUS,14,#843C39
402,BMAF1,Beata Mafalda,41.165195,-8.575442,PRT3,21,BUS,14,#843C39
402,SRC1,Sra.campanhã,41.166437,-8.574312,PRT3,22,BUS,14,#843C39
402,NVT,Navas Tolosa,41.1683,-8.57135,PRT3,23,BUS,14,#843C39
402,SRGB1,S. Roque G. Barros,41.166942,-8.570549,PRT3,24,BUS,14,#843C39
403,CMS2,Casa Da Música (metro),41.161217,-8.629966,PRT1,1,BUS,12,#637939
403,BVCM3,Boavista Cemitério,41.157164,-8.629998,PRT1,2,BUS,12,#637939
403,JM2,Junta Massarelos,41.152528,-8.630306,PRT1,3,BUS,12,#637939
403,DPV4,D.pedro V,41.150944,-8.6295,VNG1,4,BUS,23,#6BAED6
403,SMAI2,Salgueiro Maia,41.148389,-8.631694,PRT1,5,BUS,12,#637939
403,MCE2,Museu C. Eléctrico,41.146526,-8.632188,PRT1,6,BUS,12,#637939
403,MON2,Monchique,41.14475,-8.62647,PRT1,7,BUS,12,#637939
403,ALFG2,Alfândega,41.14398,-8.62273,PRT1,8,BUS,12,#637939
403,MRG2,Miragaia,41.14171,-8.61904,PRT1,9,BUS,12,#637939
403,RBRI2,Ribeira (infante),41.14056,-8.61667,PRT1,10,BUS,12,#637939
403,RBR1,Ribeira,41.141214,-8.613907,PRT1,11,BUS,12,#637939
403,ELVG1,Elevador Guindais,41.14116,-8.61053,PRT1,12,BUS,12,#637939
403,GND2,Guindais,41.141591,-8.605911,PRT1,13,BUS,12,#637939
403,ALM2,Alameda,41.1417,-8.599432,PRT1,14,BUS,12,#637939
403,PTDM2,Pte.d.maria Pia,41.140533,-8.596709,PRT1,15,BUS,12,#637939
403,FRNS2,Fornos,41.140089,-8.591765,PRT1,16,BUS,12,#637939
403,VRD2,Varandas,41.142196,-8.587425,PRT1,17,BUS,12,#637939
403,JAE2,J.a.e.,41.143672,-8.582737,PRT1,18,BUS,12,#637939
403,ARNH2,Areinho,41.144339,-8.578709,PRT3,19,BUS,14,#843C39
403,EDP2,Edp,41.14552,-8.579752,PRT1,20,BUS,12,#637939
403,NDA2,Noeda,41.145776,-8.583616,PRT1,21,BUS,12,#637939
403,CMP1,Campanhã,41.14972,-8.58603,PRT1,22,BUS,12,#637939
404,TIC3,Terminal Intermodal Campanhã,41.151089,-8.583168,PRT1,1,BUS,12,#637939
404,NOB1,Nó Bonjóia,41.155003,-8.581916,PRT3,2,BUS,14,#843C39
404,EDRG2,Estádio Do Dragão,41.16144,-8.581863,PRT1,3,BUS,12,#637939
404,AANT2,Alameda Das Antas,41.16315,-8.58582,PRT1,4,BUS,12,#637939
404,IANT4,Igreja Das Antas,41.16407,-8.5886,PRT1,5,BUS,12,#637939
404,DC2,Diogo Cão,41.16592,-8.592233,PRT1,6,BUS,12,#637939
404,SVT1,Silva Tapada,41.166583,-8.593389,PRT1,7,BUS,12,#637939
404,VDAM1,Vitorino Damasio,41.169295,-8.594143,PRT1,8,BUS,12,#637939
404,SAL3,Salgueiros,41.169684,-8.596572,PRT1,9,BUS,12,#637939
404,OUTE3,Outeiro,41.17095,-8.597528,PRT3,10,BUS,14,#843C39
404,MLAR1,Manuel Laranjeira,41.173164,-8.598724,PRT3,11,BUS,14,#843C39
404,FEP2,Faculdade De Economia,41.17623,-8.60009,PRT3,12,BUS,14,#843C39
